chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X78	Intentional self-harm by sharp object	X78	Intentional self-harm by sharp object	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X79	Intentional self-harm by blunt object	X79	Intentional self-harm by blunt object	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X80	Intentional self-harm by jumping from a high place	X80	Intentional self-harm by jumping from a high place	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X81	Intentional self-harm by jumping or lying before moving object	X81	Intentional self-harm by jumping or lying before moving object	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X82	Intentional self-harm by crashing of motor vehicle	X82	Intentional self-harm by crashing of motor vehicle	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X83	Intentional self-harm by other specified means	X83	Intentional self-harm by other specified means	T
20.0	External causes of morbidity and mortality	X60_X84	Intentional self-harm	X84	Intentional self-harm by unspecified means	X84	Intentional self-harm by unspecified means	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X85	Assault by drugs, medicaments and biological substances	X85	Assault by drugs, medicaments and biological substances	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X86	Assault by corrosive substance	X86	Assault by corrosive substance	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X87	Assault by pesticides	X87	Assault by pesticides	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X88	Assault by gases and vapours	X88	Assault by gases and vapours	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X89	Assault by other specified chemicals and noxious substances	X89	Assault by other specified chemicals and noxious substances	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X90	Assault by unspecified chemical or noxious substance	X90	Assault by unspecified chemical or noxious substance	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X91	Assault by hanging, strangulation and suffocation	X91	Assault by hanging, strangulation and suffocation	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X92	Assault by drowning and submersion	X92	Assault by drowning and submersion	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X93	Assault by handgun discharge	X93	Assault by handgun discharge	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X94	Assault by rifle, shotgun and larger firearm discharge	X94	Assault by rifle, shotgun and larger firearm discharge	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X95	Assault by other and unspecified firearm discharge	X95	Assault by other and unspecified firearm discharge	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X96	Assault by explosive material	X96	Assault by explosive material	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X97	Assault by smoke, fire and flames	X97	Assault by smoke, fire and flames	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X98	Assault by steam, hot vapours and hot objects	X98	Assault by steam, hot vapours and hot objects	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	X99	Assault by sharp object	X99	Assault by sharp object	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y00	Assault by blunt object	Y00	Assault by blunt object	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y01	Assault by pushing from high place	Y01	Assault by pushing from high place	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y02	Assault by pushing or placing victim before moving object	Y02	Assault by pushing or placing victim before moving object	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y03	Assault by crashing of motor vehicle	Y03	Assault by crashing of motor vehicle	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y04	Assault by bodily force	Y04	Assault by bodily force	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y05	Sexual assault by bodily force	Y05	Sexual assault by bodily force	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y06	Neglect and abandonment	N
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y060	By spouse or partner	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y061	By parent	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y062	By acquaintance or friend	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y068	By other specified persons	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y06	Neglect and abandonment	Y069	By unspecified person	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y07	Other maltreatment	N
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y070	By spouse or partner	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y071	By parent	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y072	By acquaintance or friend	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y073	By official authorities	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y078	By other specified persons	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y07	Other maltreatment	Y079	By unspecified person	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y08	Assault by other specified means	Y08	Assault by other specified means	T
20.0	External causes of morbidity and mortality	X85_Y09	Assault	Y09	Assault by unspecified means	Y09	Assault by unspecified means	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y10	Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent	Y10	Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y11	Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent	Y11	Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y12	Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent	Y12	Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y13	Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent	Y13	Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y14	Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent	Y14	Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y15	Poisoning by and exposure to alcohol, undetermined intent	Y15	Poisoning by and exposure to alcohol, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y16	Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent	Y16	Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y17	Poisoning by and exposure to other gases and vapours, undetermined intent	Y17	Poisoning by and exposure to other gases and vapours, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y18	Poisoning by and exposure to pesticides, undetermined intent	Y18	Poisoning by and exposure to pesticides, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y19	Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent	Y19	Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y20	Hanging, strangulation and suffocation, undetermined intent	Y20	Hanging, strangulation and suffocation, undetermined intent	T
20.0	External causes of morbidity and mortality	Y10_Y34	Event of undetermined intent	Y21	Drowning and submersion, undetermined intent	Y21	Drowning and submersion, undetermined intent	T
